Date,Close,High,Low,Open,Volume,ret_1,ret_2,ret_3,ret_4,ret_5,sma_10,sma_20,ma_gap_10,ma_gap_20,range_pct,vol_10,vol_20,vol_chg,vol_sma_20,vol_ratio_20,co_ret,upper_wick,lower_wick
2010-02-09,5.901500225067139,5.954500198364258,5.849999904632568,5.909999847412109,184460000,0.010271406593340027,0.005451923328454011,0.018026616348021163,-0.008983996528016847,-0.0007619221397441311,5.992350006103516,6.126624965667725,-0.015160960381793811,-0.036745311139842314,0.017707411632014402,0.024255555313954274,0.020296708221674335,-0.06746071869122972,293772300.0,0.6279012691121661,-0.0014381764068390876,0.007540514997039109,0.008726648897820625
2010-02-10,5.868000030517578,5.930500030517578,5.800000190734863,5.900000095367432,124664000,-0.005676555667534444,0.004536544714494717,-0.0002555804853494603,0.012247731589289934,-0.014609554039143102,5.96540002822876,6.101649975776672,-0.016327488056170035,-0.03829291194786257,0.022239236384462714,0.022126101980993785,0.019855232650454316,-0.3241678412663992,290909200.0,0.42853233930037277,-0.0054237397173907435,0.005197671266449582,0.011588248028130467
2010-02-11,6.004499912261963,6.020999908447266,5.824999809265137,5.860499858856201,166870000,0.023261738417602817,0.01745313619701716,0.027903811048565652,0.02300021268585839,0.03579437353533166,5.9357000350952145,6.07909996509552,0.011590861526014561,-0.01227156211641358,0.03264220202283148,0.021608985065568305,0.020403065764142563,0.33855804402233214,288529500.0,0.5783464082528823,0.024571292018402392,0.0027479384505623215,0.005912240837670557
2010-02-12,5.982999801635742,5.997000217437744,5.875,5.94950008392334,161470000,-0.003580666323654169,0.019597779570567075,0.013809976016340153,0.02422323048838848,0.019337190275203087,5.906949996948242,6.059874963760376,0.012874631531804105,-0.012685932066976196,0.020391145158385176,0.021610947600098282,0.020261446271034038,-0.032360520165398254,286828100.0,0.5629504222215327,0.005630677744324239,0.0023400328039747324,0.012451961623493895
2010-02-16,5.876500129699707,6.025000095367432,5.859000205993652,6.002999782562256,178654000,-0.017800380322078313,-0.02131730942336496,0.0014485513186643928,-0.004236227131067749,0.005991667450987448,5.900250005722046,6.035849976539612,-0.004025232151062434,-0.026400564536771476,0.0282480874176824,0.014868336356459795,0.020528577211425595,0.1064222456183812,280384300.0,0.6371754766582866,-0.02107273987082423,0.0037437781535963333,0.002977950024643145
2010-02-17,5.815499782562256,5.856500148773193,5.777500152587891,5.853499889373779,178896000,-0.010380387269823488,-0.02799599275060849,-0.0314764147658233,-0.008946872474827061,-0.014572640722707808,5.891199970245362,6.007599973678589,-0.012849706013281535,-0.03197619547872561,0.013584386405134739,0.015083029207378976,0.020502230589736704,0.0013545736451465729,280436500.0,0.6379198142895094,-0.006491860857554193,0.0005159074046241604,0.006534198503163377
2010-02-18,5.90399980545044,5.92549991607666,5.741000175476074,5.791999816894531,196002000,0.015217956529471666,0.00467960097741682,-0.013204078021815002,-0.016737464947961467,0.006134930938247907,5.8860999584198,5.988349962234497,0.0030410368762146586,-0.014085709304902093,0.031249957093538505,0.015724650230073526,0.020812736382929076,0.09561980144888649,281161900.0,0.6971143672026686,0.019337015210052197,0.003641617773491692,0.008638150931403368
2010-02-19,5.875999927520752,5.954500198364258,5.849999904632568,5.895500183105469,142312000,-0.004742526905884947,0.010403258055293074,-8.511906201225106e-05,-0.017883984232414107,-0.021400613975994465,5.89399995803833,5.9655999660491945,-0.0030539583721967546,-0.01501945136086312,0.017784257151238773,0.013034317208439061,0.020691115289273903,-0.27392577626758907,278306900.0,0.511349161662898,-0.0033076507470219414,0.01004084683229103,0.004424782710838754
2010-02-22,5.9004998207092285,5.948500156402588,5.809000015258789,5.868500232696533,136146000,0.004169484937147416,-0.0005928158632357849,0.01461611922019923,0.004084010972488228,-0.01378906629814003,5.897099924087525,5.9570499658584595,0.0005765370547337299,-0.009492978147461554,0.023642088870876567,0.012502964040763558,0.01876061622733334,-0.04332733711844394,273545300.0,0.4977091545714732,0.0054527710222125585,0.008134960961254606,0.010083928352800513
2010-02-23,5.861999988555908,5.962500095367432,5.825500011444092,5.9004998207092285,141364000,-0.006524842525746033,-0.0023825628212270633,-0.007113790358827421,0.007995908818203779,-0.002467479081726842,5.899149942398071,5.949374961853027,-0.006297509675955284,-0.014686412246221012,0.023370877548754405,0.012598588216415671,0.018709953242072544,0.038326502431213605,268589600.0,0.5263197085814194,-0.006524842525746016,0.010576641893422584,0.006226539949347237
2010-02-24,5.986000061035156,5.989999771118164,5.857500076293945,5.8979997634887695,147798000,0.021153202443078722,0.014490338602476394,0.018720240788160813,0.013888932636653362,0.02931825033923041,5.907599925994873,5.9499749660491945,0.013271063718330619,0.006054663287076405,0.02213493041650682,0.013942185420034985,0.019296495153851286,0.04551370928949372,266420500.0,0.5547546078473691,0.014920363017161773,0.0006681774210199631,0.006765734510838048
2010-02-25,5.909999847412109,5.916999816894531,5.792500019073486,5.9085001945495605,190668000,-0.012696326904130362,0.00818830756566169,0.001610037622497451,0.005786235587259991,0.0010162673034186387,5.911799907684326,5.938599967956543,-0.00030448599416854876,-0.004815970211624673,0.02106595618197204,0.014509391795086117,0.018394788149785776,0.2900580522063898,261188600.0,0.7300012328256287,0.00025381278042983216,0.0011844280309900592,0.01962777977513295
2010-02-26,5.920000076293945,5.971499919891357,5.849999904632568,5.894000053405762,114432000,0.0016920861489049255,-0.011025724034121942,0.009894249036381364,0.0033048480937625246,0.007488112545256387,5.903349924087524,5.91952497959137,0.002820458285639348,8.025926137882474e-05,0.02052365096164844,0.012223731233910939,0.017168232085080202,-0.39983636478066586,239617100.0,0.47756191023094763,0.004411269537257615,0.008699297792856142,0.007432457467253692
2010-03-01,6.227000236511231,6.232999801635742,5.876500129699707,5.934999942779541,265930000,0.05185813450351762,0.05363796908352403,0.04026063698943538,0.06226548083723893,0.05533436585424023,5.927749967575073,5.9173499822616575,0.050482943878042134,0.05232921074092411,0.05725062765306226,0.020718954885833887,0.021078797649363046,1.3239128914988814,223442300.0,1.1901506563439421,0.04919971298178947,0.0009634759750502556,0.00939454165054109
2010-03-02,6.276500225067139,6.367499828338623,6.239999771118164,6.250500202178955,241950000,0.00794925111222411,0.060219618949121756,0.0620136018811428,0.04852993001502681,0.07070969589226173,5.967749977111817,5.933999991416931,0.05173645832004951,0.057718273364612036,0.02031387758280454,0.019228126546860486,0.017200864763899728,-0.0901741059677359,197765400.0,1.2234192634303067,0.004159670753889402,0.014498462520251238,0.001672975493389502
2010-03-03,6.29449987411499,6.3470001220703125,6.221499919891357,6.269999980926514,128808000,0.002867784338788759,0.010839832188857645,0.06326010016802064,0.06505922785619811,0.05153688772707521,6.01564998626709,5.953424978256225,0.046354074536330496,0.05729053395389667,0.019938073665717638,0.018351621988714678,0.01706502622498292,-0.4676255424674519,181126100.0,0.7111509605738764,0.003907478989315121,0.008340654381648363,0.007705149258101365
2010-03-04,6.426499843597412,6.442500114440918,6.278500080108643,6.298999786376953,150194000,0.020970684267585415,0.0238986080062904,0.032037835154789196,0.08555739202296553,0.0873942486498489,6.067899990081787,5.976999974250793,0.05909785166231649,0.07520493078184479,0.02551933997098984,0.018686841132132984,0.017489333068636093,0.16603006024470535,176229900.0,0.8522617331111236,0.02024131791466439,0.002489733328080074,0.003189871122261674
2010-03-05,6.445499897003174,6.472499847412109,6.353499889373779,6.456500053405762,135386000,0.002956516590394198,0.023989201033928653,0.026925781227742585,0.03508907213633905,0.08876686046230642,6.1248499870300295,6.0094249725341795,0.05235228791760647,0.07256516662776491,0.018462486997115453,0.01822576776650245,0.0159594282341382,-0.09859248705008195,170215200.0,0.7953813760463225,-0.0017037336500578793,0.002482320108916104,0.01427352557590914
2010-03-08,6.505499839782715,6.542500019073486,6.385499954223633,6.414999961853027,112118000,0.00930881137822026,0.012292849623891211,0.03352132335968805,0.036485239624623134,0.04472452106851321,6.185349988937378,6.041224956512451,0.051759375203979,0.07685111655538908,0.02413343612580849,0.018132871462116448,0.015900766924654672,-0.17186415138936084,164796300.0,0.6803429445928094,0.014107541460303585,0.005687522896320185,0.004534625832898312
2010-03-09,6.440999984741211,6.540500164031982,6.398499965667725,6.479499816894531,121416000,-0.009914665533779843,-0.0006981479068915997,0.002256304597633374,0.023274305116547378,0.026208835143045395,6.243249988555908,6.07119996547699,0.031674207591844895,0.060910531915772156,0.022046296957096354,0.018503058578217633,0.01611202063110005,0.08293048395440517,160976900.0,0.754244863704047,-0.005941790761832656,0.009470633020021978,0.006598357269704902
2010-03-10,6.5254998207092285,6.558499813079834,6.423999786376953,6.45550012588501,112514000,0.013119055452289752,0.003074318871581383,0.01241174850429383,0.015404960635056808,0.03669869746827459,6.297199964523315,6.102399945259094,0.03625418558598923,0.06933335724395402,0.02061145205705678,0.018116765907181035,0.01617335386553837,-0.07331817882321934,157379600.0,0.7149211206535028,0.010843419326031261,0.005057082718150905,0.004827268465794395
2010-03-11,6.678999900817871,6.681000232696533,6.51800012588501,6.522500038146973,144816000,0.023523114600585426,0.03695077109773082,0.026669751027301736,0.03622682608733929,0.03929044789007796,6.374099969863892,6.142949938774109,0.04783419343837027,0.08726262909294304,0.024404867380154235,0.01692021023447298,0.016459020461513554,0.2870931617398724,158387200.0,0.9143163083885566,0.023993846187137728,0.00029949571917453697,0.000673740429523267
2010-03-12,6.591000080108643,6.710000038146973,6.559000015258789,6.710000038146973,123016000,-0.013175598445278047,0.010037585043147779,0.023288324130225524,0.013142762651852324,0.022573917528587506,6.4411999702453615,6.172274947166443,0.023256553212952773,0.06783967605565389,0.022910032021376425,0.01854415813070247,0.0165364848005008,-0.15053585239200085,156194500.0,0.7875821491793885,-0.01773471793767575,0.0,0.00485511522696356
2010-03-15,6.55649995803833,6.599999904632568,6.43149995803833,6.585000038146973,126584000,-0.005234429016991227,-0.01834106072745123,0.00475061499974605,0.01793199403364998,0.007839538776672761,6.474149942398071,6.200949954986572,0.012719819029979982,0.057337989442381804,0.025699679352190915,0.01227940879404804,0.01658465344068627,0.029004357156792615,154450200.0,0.8195780905431006,-0.004328030363483876,0.0022877856450232606,0.019065050072447395
2010-03-16,6.589499950408936,6.614500045776367,6.525000095367432,6.561999797821045,82650000,0.005033172055487922,-0.00022760274335809072,-0.013400202386284699,0.009807697717897135,0.023055420900407242,6.505449914932251,6.236599946022034,0.01291994198337632,0.056585320116932764,0.013582206704983932,0.012242413147423224,0.015716259674975804,-0.34707387979523474,149650000.0,0.5522886735716672,0.00419081887156155,0.0037939290622316913,0.005614948437979292
2010-03-17,6.566999912261963,6.634500026702881,6.560999870300293,6.620500087738037,87176000,-0.0034145289196909623,0.0016014572242557534,-0.003641354506899619,-0.0167689759273979,0.006359680130712864,6.532699918746948,6.274174952507019,0.005250508050520429,0.04667146867460832,0.0111923492286558,0.012518945002400106,0.015411701963167329,0.0547610405323653,145064000.0,0.6009485468482877,-0.008080987050383548,0.002131862212865716,0.0009136656071011343
2010-03-18,6.638000011444092,6.642499923706055,6.521999835968018,6.551000118255615,100426000,0.010811649174771176,0.007360203566303403,0.012430420792703956,0.007130925620421946,-0.006138627037374111,6.553849935531616,6.310874962806702,0.012839792906495614,0.051835133886396004,0.0181530713362898,0.011377535650273243,0.015307230563245827,0.15199137377259797,140285200.0,0.7158702414795003,0.01328039865944052,0.0006779018159392769,0.004368828297318527
2010-03-19,6.517499923706055,6.685500144958496,6.482999801635742,6.685500144958496,178100000,-0.01815307133628985,-0.007537686800251242,-0.010926478070375167,-0.005948300858976019,-0.011151593917349212,6.561049938201904,6.342949962615966,-0.006637659354225973,0.027518735307522458,0.03107024866792877,0.013252442004719941,0.01607630294488078,0.7734451237727282,142074600.0,1.2535667881521397,-0.02512904309472337,0.0,0.005293459528066193
2010-03-22,6.523499965667725,6.547999858856201,6.432000160217285,6.510000228881836,107668000,0.0009206048380370202,-0.017249178303550217,-0.006624021193150087,-0.010015932200912459,-0.005033172055487811,6.5628499507904055,6.374099969863892,-0.00599586847447909,0.02343860254940796,0.01778181946032135,0.01294334721429564,0.01610487567001064,-0.39546322290847835,140650700.0,0.7654992118773671,0.0020736922137109355,0.0037556362868730133,0.01195678226029805
2010-03-23,6.4629998207092285,6.546999931335449,6.403500080108643,6.54449987411499,84262000,-0.009274184912531624,-0.008362117933993884,-0.026363391146905446,-0.015836773708271967,-0.01919722750614139,6.565049934387207,6.404149961471558,-0.015544453537732896,0.009189331853832493,0.02220328875253774,0.012888369989678978,0.016221111191784845,-0.21739049671211497,137795600.0,0.6114999317830178,-0.012453213381226161,0.00038682613179844347,0.009206211086364633
2010-03-24,6.401999950408936,6.46999979019165,6.360000133514404,6.432000160217285,93928000,-0.009438321521351711,-0.018624973694830405,-0.017721515097685048,-0.03555288650621946,-0.025125622667504066,6.552699947357178,6.424949955940247,-0.02299815315197237,-0.003572013118964714,0.017182077089866226,0.012382013009323423,0.01606079442840353,0.11471363129287226,135102100.0,0.6952371576755654,-0.004664211607752084,0.00593558735843757,0.006560421308945706
2010-03-25,6.736499786376953,6.8454999923706055,6.401999950408936,6.456999778747559,324192000,0.052249271877399917,0.04231780492881265,0.0326511568682788,0.03360182051929628,0.01483877293809055,6.558449935913086,6.466274952888488,0.027148160343329418,0.04178987677716289,0.06583538276933483,0.019943475427632466,0.01892671785135699,2.45149476194532,141778300.0,2.2866122671805207,0.043286358557628475,0.01618054025832237,0.008164451878978289
2010-03-26,6.752999782562256,6.849500179290772,6.688000202178955,6.744999885559082,131314000,0.0024493426421048348,0.054826590889132776,0.044870798375049814,0.035180473381215105,0.036133465533251474,6.574649906158447,6.507924938201905,0.02712690089197744,0.037657908886094764,0.023915294285784826,0.019308618615577845,0.01891685813604186,-0.5949499062284078,142622400.0,0.9207109121708792,0.001186048500949786,0.014290004418140507,0.008440646411290104
2010-03-29,6.75600004196167,6.831500053405762,6.71649980545044,6.768499851226807,92538000,0.0004442854281088149,0.002894716277457965,0.055295234972646545,0.045335019245024366,0.03564038898100108,6.594599914550781,6.534374928474426,0.02447458974042748,0.03391680396566816,0.01702194304929725,0.019135499797692017,0.015684510054344767,-0.2952922003746744,133952800.0,0.690825425075101,-0.00184676213930493,0.009325074272892154,0.005846689796609341
2010-03-30,6.828999996185303,6.9095001220703125,6.76800012588501,6.787000179290772,123854000,0.010805203340767955,0.011254289363268777,0.01373119761621755,0.06669791457106955,0.05663007668719233,6.618549919128418,6.5619999170303345,0.03179700684112976,0.04068882696295438,0.020720456328063408,0.01928465804166931,0.015733366521761084,0.3384123279085349,128048000.0,0.9672466575034362,0.006188274021663464,0.01178798153902143,0.002782259981897216
2010-03-31,6.78849983215332,6.840000152587891,6.723999977111816,6.800000190734863,92012000,-0.005930614153551894,0.004810507695351296,0.005256930361930978,0.007719149027737737,0.060371740821349995,6.6406999111175535,6.586699914932251,0.02225667821374174,0.030637484601899433,0.017087748154112986,0.01940441780661403,0.01589891298729345,-0.257093028888853,126208200.0,0.7290493010755245,-0.0016912291557303833,0.005892312416886266,0.009501341479895783
2010-04-01,6.590499877929688,6.825500011444092,6.559000015258789,6.789999961853027,175716000,-0.029166967536158328,-0.03492460365922412,-0.02449676776258969,-0.024063365891433652,-0.021672962677519392,6.635949897766113,6.594899916648865,-0.0068490601250206454,-0.0006671880960723587,0.04043699281108551,0.021709440514488587,0.016981944572193545,0.9097074294657219,127484300.0,1.3783344302004248,-0.029381455823881082,0.005386548857992892,0.004779586261185784
2010-04-05,6.57450008392334,6.686999797821045,6.539000034332275,6.642499923706055,116330000,-0.0024277056828312382,-0.03152386440615107,-0.03726752268328115,-0.026865002503112745,-0.026432652804142198,6.641649913787842,6.601349925994873,-0.01011041393872648,-0.004067325982190889,0.022511181321705986,0.02084160297877005,0.01699857219891275,-0.3379658084636573,126531500.0,0.9193758076052209,-0.010237085519569814,0.006768556323210949,0.005399657637524854
2010-04-06,6.777999877929688,6.800000190734863,6.559000015258789,6.561500072479248,159006000,0.030952892449414904,0.028450042253684193,-0.001546726741289639,-0.007468167855337993,0.0032563404131700224,6.667099905014038,6.614974927902222,0.016633914969872737,0.024644832641741533,0.03555623780118549,0.022882642147939884,0.01819385127375857,0.3668529184217313,128875900.0,1.2337915777891755,0.03299547406217377,0.0032458414283558228,0.0003688488146185415
2010-04-07,6.743500232696533,6.803999900817871,6.692999839782715,6.797999858856201,118908000,-0.005089944800012791,0.025705399135433904,0.02321528830904218,-0.006628798787568502,-0.012520100093209807,6.695149946212768,6.630099940299988,0.007221688367280711,0.017103858677492974,0.016460303581953092,0.022648657381483785,0.018056106145136096,-0.25217916305045096,128750500.0,0.923553694937107,-0.008017009016066355,0.0008897518728594566,0.00748875082245303
2010-04-08,7.047999858856201,7.0625,6.735499858856201,6.735499858856201,253782000,0.04515453631680333,0.03983475741946796,0.07202065083103615,0.06941810020490125,0.038226417193644835,6.759749937057495,6.656224942207336,0.04264209837386097,0.05885842501574846,0.046396161704360006,0.025339467128538518,0.020330119160196447,1.1342718740538902,135813900.0,1.868601078387411,0.04639596266773104,0.0020573412931583135,0.0
2010-04-09,7.002999782562256,7.066500186920166,6.953499794006348,7.035999774932861,120222000,-0.006384800964120418,0.03848143262567305,0.033195619457770276,0.06517601234605319,0.06259007848766518,6.786399936676025,6.672424936294556,0.031916752314530006,0.04954343427223031,0.016135998346764734,0.020848392233221786,0.019918301062750037,-0.5262784594652103,134584200.0,0.8932846500555043,-0.004690163932093127,0.004355335275498924,0.007068397842759487
2010-04-12,7.059999942779541,7.145500183105469,6.984000205993652,7.0,108906000,0.008139391973025267,0.0017026226111882536,0.04693404006252244,0.041605203589349715,0.07384589743080183,6.817099952697754,6.695874929428101,0.03563098557556914,0.054380498021419976,0.02287535105109837,0.02087655249208169,0.019599929191738998,-0.0941258671457803,133878700.0,0.8134677136841036,0.008571420397077287,0.012110515725056233,0.002266259792637972
2010-04-13,7.007999897003174,7.098999977111816,6.955999851226807,7.061500072479248,95710000,-0.007365445637085188,0.00071399608684386,-0.005675363600180172,0.03922290430482778,0.03393331708700731,6.842299938201904,6.718449926376342,0.02421699725206931,0.04309773441788571,0.020405269404493116,0.021194999117587272,0.019656322217439223,-0.12116871430407872,132335000.0,0.7232402614576643,-0.007576318760454341,0.005351013867537929,0.007420097965270224
2010-04-14,7.214000225067139,7.224999904632568,6.960000038146973,7.017000198364258,158006000,0.02939502441374997,0.021813071322344335,0.030130008432997846,0.023552833361985437,0.06977088694819633,6.880799961090088,6.749674940109253,0.04842464042862009,0.06879224393439747,0.03673410843054547,0.022637170989357767,0.0204923720270056,0.6508828753526277,136102800.0,1.1609312960497506,0.02807467879918313,0.0015247683978728067,0.007901324984607229
2010-04-15,7.290999889373779,7.354499816894531,7.199999809265137,7.227499961853027,156592000,0.010673643180531434,0.04038241959615685,0.032719539442842116,0.041125248572569495,0.034477871081713296,6.931049966812134,6.785874938964843,0.051932957385271955,0.0744377040473414,0.021190510214459002,0.02229337626255269,0.020439603828318293,-0.008949027252129649,139573600.0,1.1219313681097285,0.008785877254362721,0.008709357904846428,0.003771794404766148
2010-04-16,7.108500003814697,7.358500003814697,7.072500228881836,7.24399995803833,167936000,-0.025030844647942585,-0.014624371771690625,0.014340768876794696,0.006869697086153481,0.015065004216498812,6.982849979400635,6.809399938583374,0.017994089058869796,0.04392458482818213,0.04023349156353418,0.021566321986390285,0.02148809710215907,0.07244303668131202,142949100.0,1.174795783953869,-0.018705129073513425,0.01610748339522009,0.005064327905119568
